"Node id (0-based)","[0] vertex (==1)","[1] degree","[2] 2-path","[3] bifork","[4] 3-cycle"
5533,1,4,20,6,0
5534,1,5,24,9,1
5535,1,2,9,0,1
5536,1,3,12,2,1
5537,1,2,2,1,0
5538,1,6,44,10,5
5539,1,9,84,26,10
5540,1,12,74,45,21
5541,1,2,3,1,0
5542,1,9,78,33,3
5543,1,6,23,13,2
5544,1,6,40,13,2
5545,1,7,42,18,3
5546,1,9,42,31,5
5547,1,4,17,6,0
5548,1,6,57,14,1
5549,1,9,85,29,7
5550,1,5,11,9,1
5551,1,5,29,9,1
5552,1,5,29,9,1
5553,1,6,49,13,2
5554,1,1,1,0,0
5555,1,6,33,14,1
5556,1,7,32,17,4
5557,1,4,24,3,3
5558,1,2,2,0,1
5559,1,6,30,14,1
5560,1,6,30,13,2
5561,1,5,31,8,2
5562,1,7,32,16,5
5563,1,6,30,11,4
5564,1,7,37,18,3
5565,1,3,11,2,1
5566,1,8,52,24,4
5567,1,7,51,17,4
5568,1,10,71,32,13
5569,1,7,31,14,7
5570,1,6,23,8,7
5571,1,11,50,42,13
5572,1,5,26,4,6
5573,1,3,26,3,0
5574,1,2,0,1,0
5575,1,1,0,0,0
5576,1,3,8,2,1
5577,1,2,20,1,0
5578,1,4,13,6,0
5579,1,2,4,1,0
5580,1,1,0,0,0
5581,1,11,76,48,7
5582,1,7,42,19,2
5583,1,10,75,38,7
5584,1,5,23,4,6
5585,1,2,10,1,0
5586,1,0,0,-0,0
5587,1,2,16,1,0
5588,1,0,0,-0,0
5589,1,3,13,2,1
5590,1,4,33,6,0
5591,1,1,0,0,0
5592,1,10,66,36,9
5593,1,0,0,-0,0
5594,1,4,25,6,0
5595,1,10,34,17,28
5596,1,0,0,-0,0
5597,1,3,12,3,0
5598,1,9,74,20,16
5599,1,8,56,24,4
5600,1,0,0,-0,0
5601,1,0,0,-0,0
5602,1,11,73,44,11
5603,1,8,33,25,3
5604,1,4,16,5,1
5605,1,8,43,23,5
5606,1,4,21,4,2
5607,1,8,63,23,5
5608,1,7,27,14,7
5609,1,9,74,14,22
5610,1,1,1,0,0
5611,1,10,104,29,16
5612,1,8,42,23,5
5613,1,3,14,0,3
5614,1,8,46,17,11
5615,1,1,0,0,0
5616,1,6,20,12,3
5617,1,3,7,0,3
5618,1,1,0,0,0
5619,1,2,12,1,0
5620,1,6,35,11,4
5621,1,9,54,24,12
5622,1,10,100,31,14
5623,1,13,103,63,15
5624,1,12,99,53,13
5625,1,1,0,0,0
5626,1,1,6,0,0
5627,1,6,28,9,6
5628,1,5,39,4,6
5629,1,11,63,45,10
5630,1,11,74,40,15
5631,1,7,45,20,1
5632,1,7,45,20,1
5633,1,14,122,75,16
5634,1,3,16,2,1
5635,1,4,26,4,2
5636,1,5,35,7,3
5637,1,13,71,63,15
5638,1,2,24,1,0
5639,1,17,150,107,29
5640,1,16,137,100,20
5641,1,3,29,2,1
5642,1,11,77,34,21
5643,1,13,128,60,18
5644,1,4,15,6,0
5645,1,0,0,-0,0
5646,1,10,55,34,11
5647,1,4,23,5,1
5648,1,5,13,8,2
5649,1,2,9,1,0
5650,1,4,16,5,1
5651,1,1,1,0,0
5652,1,0,0,-0,0
5653,1,8,54,24,4
5654,1,2,4,1,0
5655,1,9,60,19,17
5656,1,7,53,17,4
5657,1,0,0,-0,0
5658,1,4,20,5,1
5659,1,6,41,12,3
5660,1,9,48,28,8
5661,1,11,72,48,7
5662,1,9,66,28,8
5663,1,4,30,5,1
5664,1,2,16,0,1
5665,1,8,40,24,4
5666,1,5,20,9,1
5667,1,5,23,9,1
5668,1,1,7,0,0
5669,1,4,28,4,2
5670,1,3,16,2,1
5671,1,5,29,7,3
5672,1,1,19,0,0
5673,1,8,70,23,5
5674,1,7,43,19,2
5675,1,4,15,5,1
5676,1,5,32,8,2
5677,1,10,80,38,7
5678,1,6,26,10,5
5679,1,10,50,35,10
5680,1,11,74,44,11
5681,1,4,26,6,0
5682,1,1,2,0,0
5683,1,2,22,0,1
5684,1,6,27,8,7
5685,1,5,33,9,1
5686,1,0,0,-0,0
5687,1,1,0,0,0
5688,1,0,0,-0,0
5689,1,2,6,0,1
5690,1,5,18,9,1
5691,1,6,16,11,4
5692,1,4,19,5,1
5693,1,4,13,4,2
5694,1,7,26,18,3
5695,1,4,9,4,2
5696,1,1,0,0,0
5697,1,1,4,0,0
5698,1,7,53,15,6
5699,1,6,24,12,3
5700,1,14,84,65,26
5701,1,7,57,14,7
5702,1,5,22,7,3
5703,1,5,28,9,1
5704,1,2,2,0,1
5705,1,5,5,0,10
5706,1,7,45,15,6
5707,1,5,27,7,3
5708,1,7,19,6,15
5709,1,3,10,2,1
5710,1,3,1,3,0
5711,1,7,37,11,10
5712,1,3,27,0,3
5713,1,11,65,42,13
5714,1,11,58,37,18
5715,1,2,18,1,0
5716,1,7,29,11,10
5717,1,1,3,0,0
5718,1,4,13,6,0
5719,1,0,0,-0,0
5720,1,0,0,-0,0
5721,1,4,4,4,2
5722,1,3,8,2,1
5723,1,0,0,-0,0
5724,1,1,2,0,0
5725,1,13,102,54,24
5726,1,0,0,-0,0
5727,1,5,30,7,3
5728,1,1,21,0,0
5729,1,0,0,-0,0
5730,1,2,6,1,0
5731,1,7,65,6,15
5732,1,2,5,0,1
5733,1,0,0,-0,0
5734,1,0,0,-0,0
5735,1,13,72,41,37
5736,1,10,50,38,7
5737,1,6,36,11,4
5738,1,0,0,-0,0
5739,1,15,156,88,17
5740,1,10,17,32,13
5741,1,8,56,22,6
5742,1,16,130,99,21
5743,1,1,5,0,0
5744,1,4,27,5,1
5745,1,7,74,19,2
5746,1,8,76,23,5
5747,1,8,46,22,6
5748,1,0,0,-0,0
5749,1,3,15,2,1
5750,1,5,6,6,4
5751,1,8,61,21,7
5752,1,10,42,33,12
5753,1,4,20,4,2
5754,1,6,46,9,6
5755,1,4,35,6,0
5756,1,3,4,2,1
5757,1,0,0,-0,0
5758,1,2,49,0,1
5759,1,1,6,0,0
5760,1,7,14,11,10
5761,1,6,43,14,1
5762,1,3,49,1,2
5763,1,20,242,154,36
5764,1,12,87,52,14
5765,1,9,72,30,6
5766,1,8,76,24,4
5767,1,0,0,-0,0
5768,1,11,27,27,28
5769,1,2,19,1,0
5770,1,5,27,7,3
5771,1,13,108,62,16
5772,1,6,46,8,7
5773,1,12,94,53,13
5774,1,12,43,37,29
5775,1,18,210,110,43
5776,1,22,276,162,69
5777,1,17,204,100,36
5778,1,4,36,5,1
5779,1,9,49,19,17
5780,1,0,0,-0,0
5781,1,3,38,2,1
5782,1,8,76,23,5
5783,1,18,222,121,32
5784,1,19,211,139,32
5785,1,1,0,0,0
5786,1,4,27,5,1
5787,1,1,0,0,0
5788,1,11,103,34,21
5789,1,4,24,6,0
5790,1,11,101,34,21
5791,1,4,36,0,6
5792,1,11,101,42,13
5793,1,14,136,67,24
5794,1,3,24,3,0
5795,1,12,120,55,11
5796,1,6,39,11,4
5797,1,13,140,56,22
5798,1,4,12,3,3
5799,1,8,80,21,7
5800,1,8,98,21,7
5801,1,24,165,198,78
5802,1,8,85,20,8
5803,1,8,59,25,3
5804,1,19,167,126,45
5805,1,12,87,53,13
5806,1,2,16,1,0
5807,1,0,0,-0,0
5808,1,8,27,19,9
5809,1,11,81,33,22
5810,1,10,75,34,11
5811,1,5,36,9,1
5812,1,4,17,5,1
5813,1,0,0,-0,0
5814,1,5,14,7,3
5815,1,4,19,4,2
5816,1,2,2,0,1
5817,1,7,56,20,1
5818,1,7,48,18,3
5819,1,2,1,0,1
5820,1,0,0,-0,0
5821,1,1,0,0,0
5822,1,8,53,22,6
5823,1,20,156,146,44
5824,1,0,0,-0,0
5825,1,5,36,10,0
5826,1,6,36,14,1
5827,1,6,33,12,3
5828,1,1,18,0,0
5829,1,4,14,5,1
5830,1,8,40,16,12
5831,1,2,7,1,0
5832,1,5,5,8,2
5833,1,2,6,0,1
5834,1,0,0,-0,0
5835,1,0,0,-0,0
5836,1,7,40,14,7
5837,1,8,64,20,8
5838,1,15,84,94,11
5839,1,6,33,12,3
5840,1,9,43,25,11
5841,1,4,10,6,0
5842,1,1,3,0,0
5843,1,2,9,1,0
5844,1,5,11,0,10
5845,1,7,38,17,4
5846,1,7,27,15,6
5847,1,3,24,3,0
5848,1,7,30,18,3
5849,1,3,14,2,1
5850,1,5,24,8,2
5851,1,0,0,-0,0
5852,1,8,42,0,28
5853,1,10,81,35,10
5854,1,12,105,47,19
5855,1,14,127,64,27
5856,1,4,20,5,1
5857,1,13,46,31,47
5858,1,8,74,21,7
5859,1,10,83,34,11
5860,1,12,105,49,17
5861,1,20,158,136,54
5862,1,14,96,53,38
5863,1,11,89,44,11
5864,1,1,1,0,0
5865,1,1,1,0,0
5866,1,9,66,21,15
5867,1,2,1,1,0
5868,1,11,131,10,45
5869,1,6,40,9,6
5870,1,9,91,29,7
5871,1,7,45,17,4
5872,1,2,6,1,0
5873,1,7,12,15,6
5874,1,0,0,-0,0
5875,1,12,102,46,20
5876,1,10,91,34,11
5877,1,18,165,116,37
5878,1,0,0,-0,0
5879,1,11,61,39,16
5880,1,10,32,16,29
5881,1,12,119,48,18
5882,1,1,3,0,0
5883,1,7,52,18,3
5884,1,0,0,-0,0
5885,1,4,12,5,1
5886,1,2,0,1,0
5887,1,5,13,4,6
5888,1,4,8,6,0
5889,1,14,104,66,25
5890,1,4,17,3,3
5891,1,0,0,-0,0
5892,1,4,19,3,3
5893,1,10,50,37,8
5894,1,7,41,14,7
5895,1,1,0,0,0
5896,1,7,41,16,5
5897,1,0,0,-0,0
5898,1,8,52,20,8
5899,1,0,0,-0,0
5900,1,7,64,15,6
5901,1,13,128,65,13
5902,1,17,167,112,24
5903,1,10,88,34,11
5904,1,6,29,11,4
5905,1,15,57,75,30
5906,1,0,0,-0,0
5907,1,9,88,24,12
5908,1,12,94,52,14
5909,1,14,138,71,20
5910,1,10,64,32,13
5911,1,3,19,3,0
5912,1,0,0,-0,0
5913,1,3,5,0,3
5914,1,16,140,101,19
5915,1,16,151,93,27
5916,1,20,192,152,38
5917,1,14,107,75,16
5918,1,9,84,31,5
5919,1,6,40,14,1
5920,1,3,19,3,0
5921,1,4,8,3,3
5922,1,10,71,33,12
5923,1,7,39,13,8
5924,1,9,55,27,9
5925,1,15,105,76,29
5926,1,9,60,28,8
5927,1,11,87,41,14
5928,1,12,100,50,16
5929,1,16,154,95,25
5930,1,16,167,95,25
5931,1,16,194,90,30
5932,1,3,27,3,0
5933,1,5,41,8,2
5934,1,5,26,9,1
5935,1,13,66,64,14
5936,1,4,27,4,2
5937,1,2,4,0,1
5938,1,11,109,45,10
5939,1,17,176,109,27
5940,1,8,64,27,1
5941,1,5,18,9,1
5942,1,3,23,2,1
5943,1,9,25,7,29
5944,1,8,28,7,21
5945,1,2,17,0,1
5946,1,10,43,29,16
5947,1,12,87,41,25
5948,1,6,45,14,1
5949,1,15,155,83,22
5950,1,4,34,4,2
5951,1,2,2,0,1
5952,1,8,45,16,12
5953,1,3,26,2,1
5954,1,6,35,11,4
5955,1,1,5,0,0
5956,1,6,13,11,4
5957,1,3,11,2,1
5958,1,5,37,8,2
5959,1,6,26,8,7
5960,1,5,18,8,2
5961,1,5,27,8,2
5962,1,6,46,13,2
5963,1,5,41,6,4
5964,1,15,109,80,25
5965,1,2,0,0,1
5966,1,1,1,0,0
5967,1,2,1,1,0
5968,1,3,6,2,1
5969,1,3,28,0,3
5970,1,13,59,57,21
5971,1,8,35,19,9
5972,1,3,25,2,1
5973,1,6,20,9,6
5974,1,10,64,41,4
5975,1,10,78,40,5
5976,1,5,40,9,1
5977,1,9,39,31,5
5978,1,0,0,-0,0
5979,1,7,36,17,4
5980,1,3,12,0,3
5981,1,5,35,8,2
5982,1,5,24,8,2
5983,1,6,34,12,3
5984,1,5,26,8,2
5985,1,4,16,3,3
5986,1,8,54,23,5
5987,1,6,31,11,4
5988,1,1,1,0,0
5989,1,2,1,1,0
5990,1,1,0,0,0
5991,1,7,32,11,10
5992,1,2,1,0,1
5993,1,2,2,1,0
5994,1,3,2,3,0
5995,1,5,28,7,3
5996,1,4,24,3,3
5997,1,7,32,18,3
5998,1,1,0,0,0
5999,1,3,12,3,0
6000,1,9,48,8,28
6001,1,0,0,-0,0
6002,1,0,0,-0,0
6003,1,0,0,-0,0
6004,1,2,3,1,0
6005,1,1,0,0,0
6006,1,4,20,5,1
6007,1,5,38,8,2
6008,1,1,1,0,0
6009,1,0,0,-0,0
6010,1,4,27,4,2
6011,1,5,16,6,4
6012,1,2,2,1,0
6013,1,2,3,1,0
6014,1,4,12,3,3
6015,1,5,8,6,4
6016,1,7,23,17,4
6017,1,2,0,1,0
6018,1,0,0,-0,0
6019,1,1,0,0,0
6020,1,0,0,-0,0
6021,1,1,2,0,0
6022,1,1,1,0,0
6023,1,0,0,-0,0
6024,1,2,1,1,0
6025,1,2,2,0,1
6026,1,3,12,3,0
6027,1,0,0,-0,0
6028,1,4,0,3,3
6029,1,1,3,0,0
6030,1,1,0,0,0
6031,1,3,9,3,0
6032,1,2,5,1,0
6033,1,3,10,3,0
6034,1,2,4,1,0
6035,1,4,38,5,1
6036,1,3,8,3,0
6037,1,0,0,-0,0
6038,1,0,0,-0,0
6039,1,5,9,4,6
6040,1,3,2,2,1
6041,1,2,2,1,0
6042,1,1,0,0,0
6043,1,0,0,-0,0
6044,1,2,2,0,1
6045,1,4,4,5,1
6046,1,0,0,-0,0
6047,1,2,2,1,0
6048,1,3,8,2,1
6049,1,0,0,-0,0
6050,1,3,5,3,0
6051,1,3,8,2,1
6052,1,4,23,3,3
6053,1,1,1,0,0
6054,1,1,1,0,0
6055,1,9,42,20,16
6056,1,1,0,0,0
6057,1,0,0,-0,0
6058,1,6,37,9,6
6059,1,11,73,37,18
6060,1,5,24,7,3
6061,1,2,6,1,0
6062,1,3,11,3,0
6063,1,1,1,0,0
6064,1,9,52,23,13
6065,1,3,17,2,1
6066,1,1,1,0,0
6067,1,6,23,13,2
6068,1,0,0,-0,0
6069,1,11,73,37,18
6070,1,1,1,0,0
6071,1,2,1,1,0
6072,1,2,6,1,0
6073,1,0,0,-0,0
6074,1,4,12,5,1
6075,1,1,3,0,0
6076,1,0,0,-0,0
6077,1,4,10,5,1
6078,1,2,6,1,0
6079,1,9,20,27,9
6080,1,2,2,1,0
6081,1,8,70,11,17
6082,1,4,19,5,1
6083,1,0,0,-0,0
6084,1,0,0,-0,0
6085,1,0,0,-0,0
6086,1,2,7,1,0
6087,1,4,17,4,2
6088,1,3,6,2,1
6089,1,3,2,3,0
6090,1,1,2,0,0
6091,1,4,2,5,1
6092,1,2,5,1,0
6093,1,1,0,0,0
6094,1,2,25,0,1
6095,1,1,15,0,0
6096,1,5,13,7,3
6097,1,4,10,4,2
6098,1,0,0,-0,0
6099,1,4,7,3,3
6100,1,0,0,-0,0
6101,1,0,0,-0,0
6102,1,4,18,3,3
6103,1,3,9,3,0
6104,1,0,0,-0,0
6105,1,2,16,1,0
6106,1,0,0,-0,0
6107,1,0,0,-0,0
6108,1,2,1,0,1
6109,1,9,71,15,21
6110,1,2,7,0,1
6111,1,3,1,0,3
6112,1,6,51,11,4
6113,1,6,48,11,4
6114,1,1,3,0,0
6115,1,10,47,9,36
6116,1,0,0,-0,0
6117,1,12,116,30,36
6118,1,7,75,6,15
6119,1,1,13,0,0
6120,1,3,1,2,1
6121,1,2,2,0,1
6122,1,3,5,2,1
6123,1,0,0,-0,0
6124,1,10,84,29,16
6125,1,9,86,20,16
6126,1,6,48,9,6
6127,1,1,2,0,0
6128,1,8,23,12,16
6129,1,3,19,3,0
6130,1,6,30,5,10
6131,1,1,1,0,0
6132,1,5,36,4,6
6133,1,2,4,0,1
6134,1,9,49,21,15
6135,1,9,57,21,15
6136,1,2,9,0,1
6137,1,11,74,18,37
6138,1,6,42,11,4
6139,1,6,8,0,15
6140,1,2,13,0,1
6141,1,2,3,0,1
6142,1,4,14,5,1
6143,1,9,19,8,28
6144,1,3,4,3,0
6145,1,2,7,1,0
6146,1,9,70,19,17
6147,1,0,0,-0,0
6148,1,5,24,4,6
6149,1,6,15,5,10
6150,1,2,1,1,0
6151,1,3,12,2,1
6152,1,5,20,8,2
6153,1,2,4,1,0
6154,1,6,27,9,6
6155,1,0,0,-0,0
6156,1,7,49,11,10
6157,1,1,0,0,0
6158,1,4,11,0,6
6159,1,1,4,0,0
6160,1,3,5,0,3
6161,1,6,41,11,4
6162,1,9,68,20,16
6163,1,5,25,7,3
6164,1,9,65,15,21
6165,1,2,3,1,0
6166,1,5,17,7,3
6167,1,5,19,8,2
6168,1,6,22,12,3
6169,1,4,24,3,3
6170,1,5,21,6,4
6171,1,7,36,14,7
6172,1,0,0,-0,0
6173,1,11,37,27,28
6174,1,9,54,25,11
6175,1,3,24,2,1
6176,1,1,9,0,0
6177,1,10,90,24,21
6178,1,2,15,0,1
6179,1,1,8,0,0
6180,1,2,12,0,1
6181,1,5,28,8,2
6182,1,7,33,10,11
6183,1,5,26,8,2
6184,1,4,14,5,1
6185,1,2,2,0,1
6186,1,1,2,0,0
6187,1,1,3,0,0
6188,1,1,6,0,0
6189,1,6,21,9,6
6190,1,5,25,7,3
6191,1,4,4,3,3
6192,1,1,3,0,0
6193,1,6,40,11,4
6194,1,1,0,0,0
6195,1,6,35,11,4
6196,1,3,1,2,1
6197,1,3,2,2,1
6198,1,2,2,0,1
6199,1,3,7,3,0
6200,1,3,2,2,1
6201,1,8,39,12,16
6202,1,6,27,8,7
6203,1,2,5,1,0
6204,1,10,66,34,11
6205,1,5,32,6,4
6206,1,5,23,6,4
6207,1,1,3,0,0
6208,1,4,4,6,0
6209,1,6,9,9,6
6210,1,4,8,6,0
6211,1,1,5,0,0
6212,1,2,13,1,0
6213,1,2,3,1,0
6214,1,3,23,3,0
6215,1,4,36,3,3
6216,1,6,24,5,10
6217,1,2,1,1,0
6218,1,0,0,-0,0
6219,1,0,0,-0,0
6220,1,1,2,0,0
6221,1,0,0,-0,0
6222,1,1,1,0,0
6223,1,0,0,-0,0
6224,1,2,2,1,0
6225,1,0,0,-0,0
6226,1,0,0,-0,0
6227,1,3,10,2,1
6228,1,1,0,0,0
6229,1,1,15,0,0
6230,1,1,0,0,0
6231,1,1,0,0,0
6232,1,9,84,0,36
6233,1,1,1,0,0
6234,1,2,1,1,0
6235,1,8,46,18,10
6236,1,8,50,13,15
6237,1,0,0,-0,0
6238,1,4,16,3,3
6239,1,6,36,5,10
6240,1,0,0,-0,0
6241,1,7,10,6,15
6242,1,0,0,-0,0
6243,1,5,13,8,2
6244,1,3,12,2,1
6245,1,8,17,0,28
6246,1,6,11,5,10
6247,1,2,5,1,0
6248,1,1,4,0,0
6249,1,2,9,1,0
6250,1,0,0,-0,0
6251,1,0,0,-0,0
6252,1,9,54,8,28
6253,1,4,28,5,1
6254,1,0,0,-0,0
6255,1,2,4,1,0
6256,1,5,4,7,3
6257,1,14,98,44,47
6258,1,4,30,5,1
6259,1,10,76,34,11
6260,1,9,67,21,15
6261,1,7,55,11,10
6262,1,4,29,3,3
6263,1,0,0,-0,0
6264,1,0,0,-0,0
6265,1,0,0,-0,0
6266,1,0,0,-0,0
6267,1,9,51,20,16
6268,1,6,43,9,6
6269,1,9,79,23,13
6270,1,10,86,30,15
6271,1,5,25,6,4
6272,1,4,13,0,6
6273,1,2,0,1,0
6274,1,1,0,0,0
6275,1,0,0,-0,0
6276,1,0,0,-0,0
6277,1,3,41,0,3
6278,1,1,0,0,0
6279,1,4,16,5,1
6280,1,0,0,-0,0
6281,1,2,20,1,0
6282,1,3,6,3,0
6283,1,6,19,11,4
6284,1,6,18,11,4
6285,1,4,8,2,4
6286,1,5,14,10,0
6287,1,1,4,0,0
6288,1,5,34,7,3
6289,1,2,1,0,1
6290,1,0,0,-0,0
6291,1,5,40,8,2
6292,1,5,15,9,1
6293,1,4,19,5,1
6294,1,2,6,1,0
6295,1,5,17,9,1
6296,1,0,0,-0,0
6297,1,2,15,1,0
6298,1,2,8,0,1
6299,1,6,28,12,3
6300,1,0,0,-0,0
6301,1,0,0,-0,0
6302,1,1,5,0,0
6303,1,2,0,1,0
6304,1,1,17,0,0
6305,1,0,0,-0,0
6306,1,2,4,0,1
6307,1,9,56,14,22
6308,1,6,35,8,7
6309,1,2,2,1,0
6310,1,3,6,2,1
6311,1,1,2,0,0
6312,1,5,20,4,6
6313,1,2,4,1,0
6314,1,1,9,0,0
6315,1,7,54,5,16
6316,1,2,12,1,0
6317,1,1,2,0,0
6318,1,1,1,0,0
6319,1,0,0,-0,0
6320,1,0,0,-0,0
6321,1,0,0,-0,0
6322,1,0,0,-0,0
6323,1,5,39,9,1
6324,1,0,0,-0,0
6325,1,5,5,9,1
6326,1,2,1,1,0
6327,1,3,3,3,0
6328,1,15,182,85,20
6329,1,17,192,105,31
6330,1,16,199,99,21
6331,1,0,0,-0,0
6332,1,16,139,91,29
6333,1,15,136,93,12
6334,1,5,42,9,1
6335,1,4,33,5,1
6336,1,18,186,116,37
6337,1,2,5,1,0
6338,1,5,34,7,3
6339,1,7,31,14,7
6340,1,1,0,0,0
6341,1,20,240,146,44
6342,1,18,203,109,44
6343,1,1,2,0,0
6344,1,6,43,12,3
6345,1,7,60,18,3
6346,1,16,177,99,21
6347,1,15,175,79,26
6348,1,20,198,161,29
6349,1,2,9,1,0
6350,1,13,117,67,11
6351,1,0,0,-0,0
6352,1,10,69,35,10
6353,1,11,102,47,8
6354,1,18,214,127,26
6355,1,3,29,2,1
6356,1,2,7,1,0
6357,1,5,34,9,1
6358,1,14,79,68,23
6359,1,2,6,1,0
6360,1,3,40,2,1
6361,1,7,55,18,3
6362,1,5,20,7,3
6363,1,10,96,37,8
6364,1,6,39,13,2
6365,1,9,127,8,28
6366,1,6,45,12,3
6367,1,7,16,11,10
6368,1,11,67,44,11
6369,1,6,39,13,2
6370,1,8,14,0,28
6371,1,4,4,3,3
6372,1,16,186,94,26
6373,1,3,22,2,1
6374,1,10,96,33,12
6375,1,12,45,38,28
6376,1,22,254,178,53
6377,1,29,347,319,87
6378,1,3,75,0,3
6379,1,8,74,25,3
6380,1,1,5,0,0
6381,1,2,5,1,0
6382,1,2,9,1,0
6383,1,1,6,0,0
6384,1,21,267,163,47
6385,1,6,39,12,3
6386,1,8,39,21,7
6387,1,4,16,4,2
6388,1,0,0,-0,0
6389,1,17,153,97,39
6390,1,0,0,-0,0
6391,1,15,145,81,24
6392,1,14,162,67,24
6393,1,10,40,33,12
6394,1,13,121,67,11
6395,1,8,48,23,5
6396,1,7,43,14,7
6397,1,4,21,4,2
6398,1,10,75,35,10
6399,1,6,40,13,2
6400,1,15,96,91,14
6401,1,6,59,13,2
6402,1,9,74,28,8
6403,1,4,26,4,2
6404,1,4,30,5,1
6405,1,4,22,3,3
6406,1,13,97,65,13
6407,1,4,47,5,1
6408,1,10,81,35,10
6409,1,11,95,42,13
6410,1,1,0,0,0
6411,1,11,46,44,11
6412,1,5,16,7,3
6413,1,3,19,2,1
6414,1,7,44,0,21
6415,1,8,62,20,8
6416,1,12,82,47,19
6417,1,5,35,6,4
6418,1,7,46,19,2
6419,1,4,19,5,1
6420,1,2,5,1,0
6421,1,5,47,8,2
6422,1,3,9,3,0
6423,1,8,16,24,4
6424,1,3,6,2,1
6425,1,4,6,3,3
6426,1,1,5,0,0
6427,1,0,0,-0,0
6428,1,2,1,1,0
6429,1,3,6,2,1
6430,1,2,3,0,1
6431,1,8,30,18,10
6432,1,14,106,60,31
6433,1,3,9,2,1
6434,1,5,37,8,2
6435,1,6,8,0,15
6436,1,8,54,18,10
6437,1,2,22,1,0
6438,1,3,5,2,1
6439,1,2,4,0,1
6440,1,5,49,9,1
6441,1,0,0,-0,0
6442,1,6,37,9,6
6443,1,9,26,24,12
6444,1,0,0,-0,0
6445,1,2,2,0,1
6446,1,4,23,4,2
6447,1,5,29,8,2
6448,1,15,125,93,12
6449,1,5,3,9,1
6450,1,2,3,0,1
6451,1,2,10,1,0
6452,1,2,9,0,1
6453,1,1,2,0,0
6454,1,2,1,1,0
6455,1,2,14,1,0
6456,1,11,92,37,18
6457,1,2,4,1,0
6458,1,1,0,0,0
6459,1,2,18,1,0
6460,1,3,4,3,0
6461,1,16,110,85,35
6462,1,5,29,8,2
6463,1,5,22,7,3
6464,1,2,5,1,0
6465,1,9,68,34,2
6466,1,1,6,0,0
6467,1,3,28,3,0
6468,1,8,87,12,16
6469,1,8,48,23,5
6470,1,17,50,78,58
6471,1,13,129,61,17
6472,1,10,82,32,13
6473,1,17,182,107,29
6474,1,16,169,97,23
6475,1,2,1,1,0
6476,1,9,45,0,36
6477,1,2,5,1,0
6478,1,4,20,3,3
6479,1,6,21,10,5
6480,1,10,43,36,9
6481,1,15,121,89,16
6482,1,10,79,31,14
6483,1,16,172,104,16
6484,1,5,53,3,7
6485,1,3,4,3,0
6486,1,7,44,16,5
6487,1,11,87,50,5
6488,1,10,51,30,15
6489,1,1,1,0,0
6490,1,2,12,0,1
6491,1,5,17,6,4
6492,1,14,173,68,23
6493,1,11,112,42,13
6494,1,21,240,177,33
6495,1,27,298,285,66
6496,1,2,6,1,0
6497,1,5,11,4,6
6498,1,3,22,3,0
6499,1,13,118,60,18
6500,1,7,58,16,5
6501,1,13,111,66,12
6502,1,3,30,2,1
6503,1,1,0,0,0
6504,1,3,22,2,1
6505,1,5,30,9,1
6506,1,9,54,32,4
6507,1,4,4,5,1
6508,1,6,13,9,6
6509,1,1,3,0,0
6510,1,3,10,2,1
6511,1,6,44,14,1
6512,1,7,42,14,7
6513,1,9,70,32,4
6514,1,18,184,120,33
6515,1,6,18,12,3
6516,1,2,5,1,0
6517,1,13,124,63,15
6518,1,10,106,32,13
6519,1,21,215,177,33
6520,1,18,186,125,28
6521,1,3,16,3,0
6522,1,2,40,0,1
6523,1,1,9,0,0
6524,1,3,3,0,3
6525,1,3,10,2,1
6526,1,1,0,0,0
6527,1,1,0,0,0
6528,1,6,29,12,3
6529,1,9,70,31,5
6530,1,5,26,9,1
6531,1,2,9,1,0
6532,1,7,47,20,1
6533,1,4,24,5,1
6534,1,0,0,-0,0
6535,1,5,11,4,6
6536,1,5,46,8,2
6537,1,10,72,38,7
6538,1,5,24,9,1
6539,1,6,10,11,4
6540,1,0,0,-0,0
6541,1,16,126,92,28
6542,1,6,22,12,3
6543,1,2,18,1,0
6544,1,9,58,29,7
6545,1,2,33,0,1
6546,1,8,55,23,5
6547,1,4,20,5,1
6548,1,9,59,27,9
6549,1,1,0,0,0
6550,1,10,89,35,10
6551,1,6,17,9,6
6552,1,3,7,2,1
6553,1,4,9,5,1
6554,1,6,20,14,1
6555,1,6,45,10,5
6556,1,6,27,14,1
6557,1,1,2,0,0
6558,1,10,39,17,28
6559,1,15,163,84,21
6560,1,6,56,12,3
6561,1,4,16,5,1
6562,1,12,93,42,24
6563,1,10,72,34,11
6564,1,5,26,9,1
6565,1,11,91,44,11
6566,1,5,29,8,2
6567,1,10,65,32,13
6568,1,12,112,50,16
6569,1,14,131,72,19
6570,1,17,178,112,24
6571,1,0,0,-0,0
6572,1,6,19,12,3
6573,1,5,29,8,2
6574,1,1,1,0,0
6575,1,8,58,25,3
6576,1,2,0,1,0
6577,1,3,10,2,1
6578,1,3,10,2,1
6579,1,3,48,0,3
6580,1,13,141,67,11
6581,1,20,177,161,29
6582,1,6,32,13,2
6583,1,12,63,56,10
6584,1,6,40,11,4
6585,1,1,0,0,0
6586,1,2,5,0,1
6587,1,5,36,7,3
6588,1,1,4,0,0
6589,1,10,24,16,29
6590,1,5,1,8,2
6591,1,4,43,6,0
6592,1,14,87,67,24
6593,1,3,21,3,0
6594,1,9,76,27,9
6595,1,9,97,31,5
6596,1,21,218,178,32
